Unnamed: 0,firstname,count,taux_sm,taux_ab,taux_b,taux_tb,taux_fel,Traditionnel,Moderne,Inventé,Européen,Musulman,Africain,Asiatique
14809,LULLO-LEVEQUE,1,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0
14810,LULU,2,0.0,0.0,1.0,0.0,0.0,0,0,1,0,0,0,0
14811,LUM,1,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
14812,LUMA,2,0.0,0.0,1.0,0.0,0.0,0,0,1,0,0,0,0
14813,LUMBAYI,1,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0
14814,LUMIÈRE,1,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
14815,LUMNIA,1,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
14816,LUNA,299,0.214046822742475,0.277591973244147,0.230769230769231,0.214046822742475,0.0635451505016722,0,0,0,1,0,0,0
14817,LUNAH,1,1.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0
14818,LUNAUD,2,0.5,0.5,0.0,0.0,0.0,0,0,0,0,0,0,0
14819,LUNE,5,0.2,0.2,0.0,0.2,0.4,0,0,1,0,0,0,0
14820,LUNIE,1,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0
14821,LUNIS,2,0.5,0.5,0.0,0.0,0.0,0,0,1,0,0,0,0
14822,LUNMILA,1,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
14823,LUNN,1,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
14824,LUNNA,1,0.0,1.0,0.0,0.0,0.0,0,0,1,0,0,0,0
14825,LUNTADILA,1,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
14826,LUONG,1,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1
14827,LUPA,1,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0
14828,LUPE'AU,1,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
14829,LUPITA,2,0.0,0.5,0.0,0.0,0.5,0,0,1,0,0,0,0
14830,LUQMAN,1,1.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0
14831,LUQMAN-GEORGES,1,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0
14832,LUQUE,1,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
14833,LUSI,1,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
14834,LUSSI,1,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0
14835,LUSSIE,1,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
14836,LUTCHE,1,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0
14837,LUTEAU,1,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0
14838,LUTHER,3,0.0,0.0,0.333333333333333,0.666666666666667,0.0,0,0,0,1,0,0,0
14839,LUTI,1,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0
14840,LUTONADIO,3,0.0,0.333333333333333,0.666666666666667,0.0,0.0,0,0,0,0,0,0,0
14841,LUTREAU,1,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0
14842,LUTTHRINGER,1,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0
14843,LUTUMBA,1,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0
14844,LUTXO,1,0.0,1.0,0.0,0.0,0.0,0,0,1,0,0,0,0
14845,LUTZ,1,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0
14846,LUTZI,1,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0
14847,LUTÈCE,2,1.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0
14848,LUUK,3,0.666666666666667,0.0,0.333333333333333,0.0,0.0,0,0,1,0,0,0,0
14849,LUVERA,1,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0
14850,LUVUMBU,1,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0
14851,LUVUNGU,1,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0
14852,LUX,3,0.0,0.0,0.666666666666667,0.0,0.333333333333333,0,0,0,1,0,0,0
14853,LUXI,2,0.0,0.5,0.0,0.0,0.5,0,0,1,0,0,0,0
14854,LUXIA,1,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0
14855,LUXIMON,1,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
14856,LUXMAN,1,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0
14857,LUYAH,1,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0
14858,LUYANA,1,0.0,1.0,0.0,0.0,0.0,0,0,1,0,0,0,0
14859,LUYER,1,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
14860,LUYOYO,1,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
14861,LUYS,1,0.0,0.0,1.0,0.0,0.0,0,0,1,0,0,0,0
14862,LUZ,7,0.0,0.142857142857143,0.142857142857143,0.142857142857143,0.571428571428571,0,0,0,1,0,0,0
14863,LUZAYA,1,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
14864,LUZIGNANT,1,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0
14865,LUZIZILA,2,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
14866,LUZOLO,1,0.0,1.0,0.0,0.0,0.0,0,0,0,1,0,0,0
14867,LUZON,1,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0
14868,LUÂN,1,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
14869,LUÍS,1,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
14870,LWANN,1,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0
14871,LY,7,0.142857142857143,0.142857142857143,0.0,0.142857142857143,0.571428571428571,0,0,0,0,0,0,1
14872,LY-LAN,1,0.0,0.0,1.0,0.0,0.0,0,0,1,0,0,0,0
14873,LY-LANN,1,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0
14874,LY-LOU,2,0.0,0.0,0.0,1.0,0.0,0,0,1,0,0,0,0
14875,LY-LOUANE,1,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0
14876,LY-SOANN,2,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
14877,LYA,104,0.163461538461538,0.278846153846154,0.288461538461538,0.134615384615385,0.134615384615385,0,0,1,0,0,0,0
14878,LYAD,1,0.0,1.0,0.0,0.0,0.0,0,0,0,0,1,0,0
14879,LYAH,12,0.333333333333333,0.416666666666667,0.25,0.0,0.0,0,0,1,0,0,0,0
14880,LYAKUËNIA,1,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
14881,LYAM,50,0.22,0.3,0.24,0.22,0.02,0,0,1,0,0,0,0
14882,LYAN,1,0.0,0.0,1.0,0.0,0.0,0,0,1,0,0,0,0
14883,LYANA,24,0.125,0.375,0.25,0.208333333333333,0.0416666666666667,0,0,1,0,0,0,0
14884,LYANAH,1,0.0,1.0,0.0,0.0,0.0,0,0,0,0,1,0,0
14885,LYANIE,1,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
14886,LYANIS,1,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
14887,LYANNA,5,0.2,0.6,0.0,0.2,0.0,0,0,1,0,0,0,0
14888,LYARA,1,0.0,0.0,1.0,0.0,0.0,0,0,1,0,0,0,0
14889,LYBÉLYA,1,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0
14890,LYCAN,2,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
14891,LYCIA,3,0.0,1.0,0.0,0.0,0.0,0,0,1,0,0,0,0
14892,LYDERIC,3,0.0,0.0,0.333333333333333,0.666666666666667,0.0,1,0,0,0,0,0,0
14893,LYDIA,17,0.294117647058824,0.294117647058824,0.117647058823529,0.235294117647059,0.0588235294117647,0,0,0,1,0,0,0
14894,LYDIE,13,0.153846153846154,0.307692307692308,0.0,0.307692307692308,0.230769230769231,1,0,0,0,0,0,0
14895,LYDIE-ANNE,1,0.0,1.0,0.0,0.0,0.0,0,0,1,0,0,0,0
14896,LYDÉRIC,1,0.0,1.0,0.0,0.0,0.0,0,0,1,0,0,0,0
14897,LYECE,1,1.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0
14898,LYES,10,0.2,0.1,0.5,0.1,0.1,0,0,0,0,1,0,0
14899,LYESSE,1,0.0,0.0,0.0,1.0,0.0,0,0,1,0,0,0,0
14900,LYHADINA,1,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0
14901,LYHAM,2,0.0,0.5,0.0,0.5,0.0,0,0,0,0,1,0,0
14902,LYHANA,3,0.333333333333333,0.333333333333333,0.0,0.0,0.333333333333333,0,0,1,0,0,0,0
14903,LYHANN,1,0.0,0.0,0.0,1.0,0.0,0,0,1,0,0,0,0
14904,LYHNA,1,0.0,0.0,1.0,0.0,0.0,0,0,1,0,0,0,0
14905,LYLA,32,0.125,0.21875,0.3125,0.21875,0.125,0,0,1,0,0,0,0
14906,LYLA-ROSE,1,1.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0
14907,LYLAH,3,0.333333333333333,0.333333333333333,0.333333333333333,0.0,0.0,0,0,1,0,0,0,0
14908,LYLANA,1,1.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0
14909,LYLANN,1,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0
14910,LYLAS,2,0.5,0.5,0.0,0.0,0.0,0,0,1,0,0,0,0
14911,LYLHOU,1,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
14912,LYLI,1,0.0,0.0,1.0,0.0,0.0,0,0,1,0,0,0,0
14913,LYLI-ROSE,1,0.0,1.0,0.0,0.0,0.0,0,0,1,0,0,0,0
14914,LYLIA,33,0.121212121212121,0.272727272727273,0.242424242424242,0.181818181818182,0.181818181818182,0,0,1,0,1,0,0
14915,LYLIAH,2,1.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0
14916,LYLIAN,28,0.142857142857143,0.214285714285714,0.214285714285714,0.178571428571429,0.25,0,0,1,0,0,0,0
14917,LYLIANA,1,0.0,0.0,0.0,1.0,0.0,0,0,1,0,0,0,0
14918,LYLIE,8,0.125,0.25,0.25,0.125,0.25,0,0,1,0,0,0,0
14919,LYLIO,2,1.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0
14920,LYLLA,1,0.0,1.0,0.0,0.0,0.0,0,0,1,0,0,0,0
14921,LYLLIE,1,0.0,0.0,1.0,0.0,0.0,0,0,1,0,0,0,0
14922,LYLLOU,1,1.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0
14923,LYLLYE,1,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
14924,LYLO,1,1.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0
14925,LYLOO,15,0.2,0.333333333333333,0.4,0.0666666666666667,0.0,0,0,1,0,0,0,0
14926,LYLOU,200,0.19,0.27,0.34,0.155,0.045,0,0,1,0,0,0,0
14927,LYLOU-ANN,1,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0
14928,LYLOU-ROSE,1,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0
14929,LYLOUAN,2,0.5,0.0,0.5,0.0,0.0,0,0,0,0,0,0,0
14930,LYLOUE,1,1.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0
14931,LYLOUNA,1,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0
14932,LYLSEAN,1,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
14933,LYLWEN,3,0.0,0.333333333333333,0.333333333333333,0.333333333333333,0.0,0,0,1,0,0,0,0
14934,LYLWENE,2,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0
14935,LYLWENN,10,0.1,0.2,0.4,0.3,0.0,1,0,0,0,0,0,0
14936,LYLY-ROSE,1,1.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0
14937,LYLYANNA,1,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
14938,LYNA,131,0.206106870229008,0.244274809160305,0.33587786259542,0.114503816793893,0.099236641221374,0,0,0,0,1,0,0
14939,LYNA-MARIE,1,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0
14940,LYNAEL,1,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
14941,LYNAH,1,1.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0
14942,LYNAM,1,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0
14943,LYNAÉ,1,0.0,1.0,0.0,0.0,0.0,0,0,1,0,0,0,0
14944,LYNAËL,1,1.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0
14945,LYNAËLLE,1,0.0,1.0,0.0,0.0,0.0,0,0,1,0,0,0,0
14946,LYNCK,1,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0
14947,LYNDA,3,0.333333333333333,0.0,0.333333333333333,0.0,0.333333333333333,0,0,0,1,0,0,0
14948,LYNDIA,1,0.0,1.0,0.0,0.0,0.0,0,0,0,1,0,0,0
14949,LYNDSAY,3,0.333333333333333,0.0,0.666666666666667,0.0,0.0,0,0,0,1,0,0,0
14950,LYNE,19,0.157894736842105,0.210526315789474,0.368421052631579,0.263157894736842,0.0,1,0,0,0,0,0,0
14951,LYNELLE,4,0.0,0.0,0.75,0.25,0.0,0,0,1,0,0,0,0
14952,LYNES,1,0.0,1.0,0.0,0.0,0.0,0,0,1,0,0,0,0
14953,LYNETTE,1,0.0,1.0,0.0,0.0,0.0,0,0,0,1,0,0,0
14954,LYNGHI,1,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0
14955,LYNHO,1,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0
14956,LYNLÉE,1,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
14957,LYNN,19,0.0526315789473684,0.315789473684211,0.315789473684211,0.315789473684211,0.0,0,0,0,1,0,0,0
14958,LYNNA,7,0.285714285714286,0.142857142857143,0.285714285714286,0.285714285714286,0.0,0,0,1,0,0,0,0
14959,LYNNE,4,0.5,0.5,0.0,0.0,0.0,0,0,0,1,0,0,0
14960,LYNO,1,0.0,1.0,0.0,0.0,0.0,0,0,1,0,0,0,0
14961,LYNOA,3,0.333333333333333,0.666666666666667,0.0,0.0,0.0,0,0,1,0,0,0,0
14962,LYNSAY,1,0.0,0.0,0.0,1.0,0.0,0,0,1,0,0,0,0
14963,LYNZO,1,1.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0
14964,LYNÈS,1,0.0,1.0,0.0,0.0,0.0,0,0,1,0,0,0,0
14965,LYON,1,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
14966,LYONA,1,0.0,0.0,1.0,0.0,0.0,0,0,1,0,0,0,0
14967,LYOU,1,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,1
14968,LYOUMIE,1,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0
14969,LYRA,11,0.0909090909090909,0.181818181818182,0.181818181818182,0.545454545454545,0.0,0,0,1,0,0,0,0
14970,LYRIA,3,0.666666666666667,0.333333333333333,0.0,0.0,0.0,0,0,1,0,0,0,0
14971,LYRON,1,1.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0
14972,LYRONE,1,1.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0
14973,LYS,8,0.125,0.375,0.0,0.375,0.125,0,0,1,0,0,0,0
14974,LYSA,19,0.210526315789474,0.105263157894737,0.421052631578947,0.210526315789474,0.0526315789473684,0,0,1,0,0,0,0
14975,LYSA-LENA,1,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0
14976,LYSA-ROSE,1,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
14977,LYSALINE,1,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0
14978,LYSAMBRE,1,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
14979,LYSANDRA,1,0.0,0.0,1.0,0.0,0.0,0,0,1,0,0,0,0
14980,LYSANDRE,16,0.3125,0.3125,0.1875,0.125,0.0625,1,0,0,0,0,0,0
14981,LYSANDRO,1,0.0,0.0,1.0,0.0,0.0,0,0,1,0,0,0,0
14982,LYSANGE,1,0.0,0.0,0.0,1.0,0.0,0,0,1,0,0,0,0
14983,LYSE,37,0.0810810810810811,0.27027027027027,0.432432432432432,0.135135135135135,0.0810810810810811,1,0,0,0,0,0,0
14984,LYSEA,2,0.5,0.5,0.0,0.0,0.0,0,0,1,0,0,0,0
14985,LYSENN,1,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
14986,LYSIANE,6,0.333333333333333,0.166666666666667,0.0,0.166666666666667,0.333333333333333,1,0,0,0,0,0,0
14987,LYSIE,17,0.294117647058824,0.117647058823529,0.352941176470588,0.176470588235294,0.0588235294117647,0,0,1,0,0,0,0
14988,LYSIS,1,0.0,0.0,1.0,0.0,0.0,0,0,1,0,0,0,0
14989,LYSON,8,0.125,0.125,0.125,0.625,0.0,0,0,1,0,0,0,0
14990,LYSS,1,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0
14991,LYSSANDRA,2,0.5,0.5,0.0,0.0,0.0,0,0,1,0,0,0,0
14992,LYSSANDRE,6,0.166666666666667,0.166666666666667,0.0,0.333333333333333,0.333333333333333,0,0,1,0,0,0,0
14993,LYSSANDROS,1,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0
14994,LYSSE-GUIRLANDE,1,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0
14995,LYSSIA,2,0.0,0.5,0.5,0.0,0.0,0,0,1,0,0,0,0
14996,LYSSIANA,1,0.0,1.0,0.0,0.0,0.0,0,0,1,0,0,0,0
14997,LYSÉA,19,0.210526315789474,0.157894736842105,0.421052631578947,0.157894736842105,0.0526315789473684,0,0,1,0,0,0,0
14998,LYSÉANE,1,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
14999,LYTIANA,2,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0
15000,LYTICIA,1,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
15001,LYTO,2,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
15002,LYU-NESSA,1,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0
15003,LYUBOMIR,1,0.0,0.0,1.0,0.0,0.0,0,0,0,1,0,0,0
15004,LYUNA,1,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0
15005,LYV,1,0.0,0.0,0.0,1.0,0.0,0,0,1,0,0,0,0
15006,LYVAN,4,0.0,0.75,0.25,0.0,0.0,0,0,1,0,0,0,0
15007,LYVANN,2,0.5,0.5,0.0,0.0,0.0,0,0,1,0,0,0,0
15008,LYVENS,1,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
15009,LYVIA,5,0.4,0.2,0.2,0.2,0.0,0,0,1,0,0,0,0
15010,LYWEN,1,0.0,1.0,0.0,0.0,0.0,0,0,1,0,0,0,0
15011,LYWENN,1,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0
15012,LYWÈNE,1,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
15013,LYZ,3,0.333333333333333,0.0,0.0,0.0,0.666666666666667,0,0,1,0,0,0,0
15014,LYZA,2,0.0,0.5,0.5,0.0,0.0,0,0,1,0,0,0,0
15015,LYZAÉ,1,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0
15016,LYZIA-ELA,1,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0
15017,LYZIE,5,0.0,0.4,0.4,0.0,0.2,0,0,1,0,0,0,0
15018,LYZZIE,1,0.0,1.0,0.0,0.0,0.0,0,0,1,0,0,0,0
15019,LYZÉA,1,0.0,1.0,0.0,0.0,0.0,0,0,1,0,0,0,0
15020,LYÏONI,1,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
15021,LÄNA,1,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0
15022,LÉ-THÂNE,1,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0
15023,LÉA,1228,0.143322475570033,0.230456026058632,0.268729641693811,0.213355048859935,0.14413680781759,1,0,0,0,0,0,0
15024,LÉA-GABRIELLE,1,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0
15025,LÉA-LINH,1,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0
15026,LÉA-MARIE,1,0.0,0.0,1.0,0.0,0.0,0,0,1,1,1,0,0
15027,LÉA-WILSON,1,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
15028,LÉAH,10,0.1,0.1,0.3,0.3,0.2,1,0,0,0,0,0,0
15029,LÉALINE,1,0.0,1.0,0.0,0.0,0.0,0,0,1,0,0,0,0
15030,LÉALY,1,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0
15031,LÉAM,2,0.5,0.0,0.5,0.0,0.0,0,0,1,0,0,0,0
15032,LÉANA,208,0.225961538461538,0.245192307692308,0.283653846153846,0.192307692307692,0.0528846153846154,0,0,1,0,0,0,0
15033,LÉANAH,2,0.0,0.0,1.0,0.0,0.0,0,0,1,0,0,0,0
15034,LÉANDRA,7,0.0,0.142857142857143,0.571428571428571,0.142857142857143,0.142857142857143,0,0,1,0,0,0,0
15035,LÉANDRE,143,0.160839160839161,0.181818181818182,0.27972027972028,0.244755244755245,0.132867132867133,1,0,0,0,0,0,0
15036,LÉANDRE-RUI,1,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
15037,LÉANDRO,43,0.162790697674419,0.302325581395349,0.302325581395349,0.162790697674419,0.0697674418604651,0,0,0,1,0,0,0
15038,LÉANE,330,0.118181818181818,0.218181818181818,0.287878787878788,0.236363636363636,0.139393939393939,0,0,1,0,0,0,0
15039,LÉANH,1,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
15040,LÉANIE,2,0.0,0.5,0.0,0.5,0.0,0,0,1,0,0,0,0
15041,LÉANN,4,0.5,0.0,0.5,0.0,0.0,0,0,1,0,0,0,0
15042,LÉANNA,8,0.0,0.375,0.0,0.5,0.125,0,0,1,0,0,0,0
15043,LÉANNAH,1,0.0,0.0,0.0,1.0,0.0,0,0,1,0,0,0,0
15044,LÉANNE,42,0.119047619047619,0.19047619047619,0.357142857142857,0.142857142857143,0.19047619047619,0,0,1,0,0,0,0
15045,LÉANOR,1,0.0,0.0,1.0,0.0,0.0,0,0,1,0,0,0,0
15046,LÉANORE,2,0.5,0.5,0.0,0.0,0.0,1,0,0,0,0,0,0
15047,LÉAURA,1,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
15048,LÉGOLAS,1,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0
15049,LÉHA,1,1.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0
15050,LÉHANE,3,0.0,0.333333333333333,0.333333333333333,0.0,0.333333333333333,0,0,1,0,0,0,0
15051,LÉHANNE,1,0.0,1.0,0.0,0.0,0.0,0,0,1,0,0,0,0
15052,LÉHNA,2,0.5,0.0,0.0,0.5,0.0,0,0,1,0,0,0,0
15053,LÉHYNA,1,0.0,0.0,1.0,0.0,0.0,0,0,1,0,0,0,0
15054,LÉIA,7,0.142857142857143,0.142857142857143,0.142857142857143,0.285714285714286,0.285714285714286,0,0,1,0,1,0,0
15055,LÉINA,1,0.0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0
15056,LÉINE,1,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0
15057,LÉLIA,6,0.333333333333333,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,1,0,0,0,0,0,0
15058,LÉLIAN,1,0.0,0.0,0.0,1.0,0.0,0,0,1,0,0,0,0
15059,LÉLIANA,1,0.0,0.0,0.0,1.0,0.0,0,0,1,0,0,0,0
15060,LÉLIE,3,0.0,0.0,0.666666666666667,0.333333333333333,0.0,0,0,1,0,0,0,0
15061,LÉLIO,9,0.0,0.222222222222222,0.333333333333333,0.222222222222222,0.222222222222222,0,0,1,0,0,0,0
15062,LÉLYA,1,0.0,0.0,1.0,0.0,0.0,0,0,1,0,0,0,0
15063,LÉLYAM,1,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0
15064,LÉLÉNAA,1,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0
15065,LÉMUEL,1,0.0,0.0,1.0,0.0,0.0,0,0,1,0,0,0,0
15066,LÉNA,728,0.166208791208791,0.221153846153846,0.289835164835165,0.182692307692308,0.14010989010989,0,0,1,1,1,0,0
15067,LÉNA-LOU,1,0.0,1.0,0.0,0.0,0.0,0,0,1,0,0,0,0
15068,LÉNA-MARIE,1,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0
15069,LÉNA-ROSE,1,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0
15070,LÉNAEL,1,0.0,0.0,0.0,0.0,1.0,0,0,1,0,0,0,0
15071,LÉNAELLE,2,0.0,1.0,0.0,0.0,0.0,0,0,1,0,0,0,0
15072,LÉNAH,2,0.0,1.0,0.0,0.0,0.0,0,0,1,0,0,0,0
15073,LÉNAICK,1,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0
15074,LÉNALY,1,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0
15075,LÉNAÉ,1,0.0,0.0,0.0,1.0,0.0,0,0,1,0,0,0,0
15076,LÉNAËL,2,0.0,0.0,0.5,0.0,0.5,0,0,1,0,0,0,0
15077,LÉNAËLLE,10,0.1,0.2,0.3,0.3,0.1,0,0,1,0,0,0,0
15078,LÉNAÏC,9,0.0,0.444444444444444,0.333333333333333,0.222222222222222,0.0,1,0,0,0,0,0,0
15079,LÉNAÏCK,5,0.4,0.0,0.4,0.2,0.0,0,0,1,0,0,0,0
15080,LÉNAÏG,8,0.25,0.0,0.375,0.375,0.0,1,0,0,0,0,0,0
15081,LÉNAÏS,10,0.1,0.1,0.3,0.2,0.3,0,0,1,0,0,0,0
15082,LÉNI,21,0.0952380952380952,0.285714285714286,0.238095238095238,0.380952380952381,0.0,0,0,1,0,0,0,0
15083,LÉNIA,1,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0
15084,LÉNIE,6,0.0,0.166666666666667,0.333333333333333,0.333333333333333,0.166666666666667,0,0,1,0,0,0,0
15085,LÉNNA,2,0.0,1.0,0.0,0.0,0.0,0,0,1,0,0,0,0
15086,LÉNNIS,1,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
15087,LÉNO,1,0.0,0.0,0.0,1.0,0.0,0,0,1,0,0,0,0
15088,LÉNY,56,0.160714285714286,0.392857142857143,0.232142857142857,0.160714285714286,0.0535714285714286,0,0,1,0,0,0,0
15089,LÉNYA,1,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
15090,LÉNYE,2,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0
15091,LÉNÉO,1,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
15092,LÉO,1228,0.167752442996743,0.278501628664495,0.306188925081433,0.19299674267101,0.0545602605863192,0,1,0,0,0,0,0
